error.code,error.message,error.details,error.validationErrors,id,name,referenceNumber,createdAt,creationTime,priority,amountInRiyal,isVisionAchievement,isCapitalContract,contractType,sectorName,entityName,departmentName,agencyName,agencyCode,contractAgencyNumber,vendorName,stepName,editPaymentPlanStatus,hasRemainingAmountFromPreviouseYear,isDeleted,isEditPlanFlag,isContractAutomated,enabledAutomatedContractChangeRequests,isContractApproved,statusId,actualCompletePercent,status,showEdit,mofPassedDays,showMofPassedDaysWarrning,showContractOperation,govAgencySignatory,stepId,isAutomatedCopiedContract,isCommitteeApprovalRequired,theRequirementsOfTheGeneralAuditingOfficeAcknowledgement,amountInCharacters
,طلبك غير صحيح!,"تم الكشف عن الأخطاء التالية أثناء التحقق .
 - The value '' is invalid.
","[{'message': ""The value '' is invalid."", 'members': ['skipCount']}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75d56ed3-8c1b-4419-92a3-3716f82ce278,مناقصة لوازم المختبرات وخدمات نقل الدم خليج رقم (19) لعام 2019م للفترة 2021-2022م,210301088083,27/07/1442,2021-03-11T07:44:28.867,عالية,43569000.0,True,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,12020000009646,شركة عبدالرحمن القصيبي للتجارة العامة*,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,ec0a4c14-e7e9-44f3-b92a-a5cc5aa5afb8,اعادة تاهيل واختبار انظمة السلامة والانذار والاطفاء في ابراج ديوان الوزارة,210801186906,26/07/1442,2021-03-10T11:54:57.403,متوسطة,251393.94,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,20210000000021,شركة العليا لأنظمة السلامة المحدودة,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,16eb95d1-a7a7-4ec1-a3d6-1707e185c27d,منافسة الرعاية المنزلية والأغذية الانبوبية نوبكو 2020 م,210301079035,26/07/1442,2021-03-10T09:19:16.95,متوسطة,6148000.0,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,1900100183008,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
,,,,f7ae6ff4-b567-419f-8c66-8772086b8909,منافسة الرعاية المنزلية والأغذية الانبوبية نوبكو 2020 م,210301078654,26/07/1442,2021-03-10T09:04:51.95,متوسطة,78162751.3,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,1900100183001,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,0.0,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
,,,,6325e44a-fb29-482f-a6e1-bff4f6d0bacc,مناقصة الرعاية المنزلية والأغذية الأنبوبية 2020 م التجزئة رقم 1,210301078340,26/07/1442,2021-03-10T08:54:43.987,متوسطة,10382799.45,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,2000100027001,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,0.0,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
,,,,f5006655-ebcd-4b29-ae77-b5c933d3e9fb,مناقصة الرعاية المنزلية والأغذية الأنبوبية 2020 م التجزئة رقم 2,210301078007,26/07/1442,2021-03-10T08:40:08.44,متوسطة,1439175.0,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,2000100028001,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
,,,,5aabc817-20b9-4783-a640-9c83ccbc1388,تجهيز وتاثيث مستشفى الولادة والأطفال في كل من حائل و- تبوك لصالح وزارة الصحة,210309075899,25/07/1442,2021-03-09T14:31:50.563,متوسطة,2608480.0,False,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,2018001000384,شركة الخطيب المتحدة للتجارة والمقاولات*,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,910.0,False,,,
,,,,27485ea2-9ef8-4f65-a5a8-5873a5b4971f,منافسة الحليب للأمراض الاستقلابية نوبكو 2020 م تجزئة رقم 1,210301074705,25/07/1442,2021-03-09T13:25:10.533,متوسطة,4077106.56,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,2000100029001,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
,,,,81237b45-a630-4c6c-981f-44fc5d33ced1,منافسة الحليب للأمراض الاستقلابية نوبكو 2020 م تجزئة رقم 2,210301074226,25/07/1442,2021-03-09T13:08:05.567,متوسطة,779089.0,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,2000100030001,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
,,,,e8947052-e150-42a8-9d51-497922a7f923,منافسة الحليب للأمراض الاستقلابية نوبكو 2020 م,210301073860,25/07/1442,2021-03-09T12:42:55.473,متوسطة,12001170.75,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,1900100180001,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,تم تعديل العقد بعد الاجازة بناء على طلب الجهة,False,,False,True,,141.0,False,,,
,,,,ca646b26-c964-468a-b878-450f6ba5021f,منافسة الأغذية للأمراض الاستقلابية نوبكو 2020 تجزئة رقم 1,210301073426,25/07/1442,2021-03-09T12:27:11.847,متوسطة,137088.0,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,2000100032001,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
,,,,51d8fde3-a40e-4e5b-9dfe-114f8a7ef67b,منافسة الأغذية للأمراض الاستقلابية نوبكو 2020م,210301073138,25/07/1442,2021-03-09T12:15:45.993,متوسطة,13591850.16,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,1900100181001,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
,,,,a1da5318-f9f1-42af-a743-882d12a38f20,الإحلال العام للمختبرات-29/4/1556/13,210301073058,25/07/1442,2021-03-09T12:03:45.453,متوسطة,44880.0,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,29/4/1556/13,شركه الهندسه الطبيه للتجارة والمقاولات العامة,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,6eef2ad2-a850-4b36-a50c-6f45b2ccfbc8,مناقصة تأمين اشرطة اجهزة قياس سكر الدم لمرضى داء السكري بوزارة الصحة -29/4/1575/1,210301072489,25/07/1442,2021-03-09T11:34:17.037,متوسطة,6707843.6,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,29/4/1575/1,شركة التوريدات والخدمات الطبيه المحدوده,,لم يتم تعديل جدول المعالم,False,True,False,False,True,False,5.0,,طلب ملغى,False,,False,False,,132.0,False,,,
,,,,5554a1fe-6aa0-4a9e-bd58-1abb90115418,مناقصة أدوية الخزن الاستراتيجي نوبكو 2018,210301072354,25/07/1442,2021-03-09T10:35:50.333,متوسطة,141113135.0,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,20200010000150,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
,,,,38f8ab09-81e2-4eb1-bb39-3ac984372886,تحديث البنية التحتية للحاسب الآلية بالمستشفى رقم 2018/81278,210301070078,25/07/1442,2021-03-09T10:21:38.72,عالية,216096.3,True,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة البوابة الأساسية للاتصالات وتقنية المعلومات,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,1d31c0e4-5558-407d-9ed4-e8834ba4c365,تحديث البنية التحتية للحاسب الآلية بالمستشفى رقم 2018/81278,210401113550,25/07/1442,2021-03-09T10:21:33.297,عالية,10584.0,True,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة ابتكار للتقنية المحدودة,,لم يتم تعديل جدول المعالم,False,True,False,False,True,False,5.0,,طلب ملغى,False,,False,False,,132.0,False,,,
,,,,6d7d04b3-3fc9-49da-8da5-441bd20133d3,منافسة إلحاقية لمنافسة ملحق نوبكو 2019,210301069597,25/07/1442,2021-03-09T10:03:08.537,متوسطة,155678089.14,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,2000100088001,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
,,,,2323def7-df59-4036-9860-0a9d73390853,منافسة ملحق نوبكو 2019,210301068652,25/07/1442,2021-03-09T09:37:39.277,متوسطة,93103297.86,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,2000100001001,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
,,,,250d9926-bb1d-4eaf-88c2-46385c388a81,منافسة ملحق النظائر المشعة نوبكو 2018,210301064346,24/07/1442,2021-03-08T13:59:47.32,متوسطة,984983.0,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,20200010000002,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
,,,,4683b848-4eb9-4228-aa24-7fed854f7e8e,مناقصة نوبكو 2018 للمطهرات والمعقمات,210301063117,24/07/1442,2021-03-08T13:16:54.643,متوسطة,158519194.72,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,20200010000003,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,10.0,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
,,,,c885ed8b-a34e-4635-bc67-58e03de69331,مناقصة الأدوية نوبكو التكميلية,210301062556,24/07/1442,2021-03-08T12:43:24.837,متوسطة,464189571.33,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,20200010000004,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,0.0,تم تعديل العقد بعد الاجازة بناء على طلب الجهة,False,,False,True,,141.0,False,,,
,,,,95019c26-3729-47f5-a4e7-794b2c1bcb1f,مشروع آراء المواطنين حول برنامج التحول الصحي,210301059130,24/07/1442,2021-03-08T10:40:12.047,عالية,94300.0,True,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,مركز الملك عبدالعزيز للحوار الوطني,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,36029b09-3f96-4d8e-b5b8-ae835dba1656,مشروع تقديم خدمات تدقيق بيانات الترميز الطبية للمستشفيات التابعة لوزارة الصحة,210301074452,24/07/1442,2021-03-08T08:23:50.603,عالية,13340000.0,True,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,20200010000208,شركة اي ام اس العربية السعودية المحدودة,,لم يتم تعديل جدول المعالم,False,False,False,False,True,False,6.0,100.0,طلب مغلق,False,,False,False,,133.0,False,,,
,,,,b60c26ed-0972-462c-bfdc-7946230fd859,مشروع حوكمة تقنية المعلومات الموجه لبرنامج الضمان الصحي وشراء الخدمات الصحية,210301067387,24/07/1442,2021-03-08T08:07:38.403,عالية,32752000.0,True,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة اكسنتشر السعودية المحدودة,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,0.0,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
,,,,d0a5ac11-c076-4c8e-9679-78692f1f891f,مناقصة تأمين بند انثراكس 2021100008,210301052530,23/07/1442,2021-03-07T13:58:17.703,متوسطة,5672800.0,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,2021100008,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
,,,,c090ac5b-682a-4c08-8c7c-df89b0fe4897,2000100043002 ملحق الغازات الطبية ومراكز السموم 2020,210301051909,23/07/1442,2021-03-07T13:35:17.473,متوسطة,70854236.31,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,2000100043002 ,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,25.0,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
,,,,8cb65155-4601-4096-a783-862fc09eeb76,2000100099001 تمديد مناقصة القلب 2020 نوبكو 6 اشهر,210301051686,23/07/1442,2021-03-07T13:26:29.257,متوسطة,160907939.2,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,2000100099001,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
,,,,8c3ebe58-c3a9-4634-aea8-e48ba533334c,تمديد مناقصه لوازم المختبرات الطبيه وخدمات نقل الدم رقم 18 لعام 2000100089001 2020,210301051501,23/07/1442,2021-03-07T11:44:59.543,متوسطة,656272169.54,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,2000100089001,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,تم تعديل العقد بعد الاجازة بناء على طلب الجهة,False,,False,True,,141.0,False,,,
,,,,0d63e1f7-4800-4eb7-8405-2afe9e256b8a,تمديد مناقصة الاسنان 2020 نوبكو 6 اشهر2000100098001,210301051502,23/07/1442,2021-03-07T11:41:17.487,متوسطة,36214799.39,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,2000100098001,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
,,,,6d704c2b-e5fa-4246-b64c-6e595f30f497,مناقصة تأمين البنود المجزءه على شركتين التابعة لمناقصة الأدوية نوبكو 2020 2000100086001,210301049237,23/07/1442,2021-03-07T11:36:58.197,متوسطة,29537473.16,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,2000100086001,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,تم تعديل العقد بعد الاجازة بناء على طلب الجهة,False,,False,True,,141.0,False,,,
,,,,7a8c7319-ff5e-4dc8-8016-8323c75cd4a3,مناقصة محاليل الكلية الصناعية نوبكو 2020 م1900100187001,210301048882,23/07/1442,2021-03-07T11:23:35.59,متوسطة,60983404.45,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,1900100187001,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,5.0,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
,,,,ceeca3e2-6331-4547-aaaf-73027e3d70e0,2000100095001 تمديد مناقصة العظام والعمود الفقري 2020 نوبكو 6 اشهر,210301048828,23/07/1442,2021-03-07T11:20:31.84,متوسطة,94996309.74,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,2000100095001,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
,,,,97c0b9c2-8061-4b10-b8bc-707289550472,مناقصة الأدوية نوبكو 2020 م1900100177002,210301048605,23/07/1442,2021-03-07T11:11:03.46,متوسطة,2234065.83,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,1900100177002,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,تم تعديل العقد بعد الاعتماد الداخلي بناء على طلب الجهة,False,,False,True,,140.0,False,,,
,,,,9f7fa938-2663-4b7e-b008-f85f7c75aebd,تمديد مناقصة التاهيل الطبي 2020 نوبكو 6 اشهر 2000100100001,210301048594,23/07/1442,2021-03-07T11:05:33.903,متوسطة,15128406.64,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,2000100100001,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
,,,,42cfa306-3aa4-46be-b173-1da4e693b005,مناقصة الأدوية نوبكو 2020 م1900100177001,210301051353,23/07/1442,2021-03-07T10:50:26.113,متوسطة,1590850737.45,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,1900100177001,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
,,,,95b22d6b-e0cd-4a95-9c4e-3bf4576ee8de,تمديد لوازم الكلية الصناعية 2020 لمدة 6 اشهر2000100094001,210301048095,23/07/1442,2021-03-07T10:38:01.557,متوسطة,48667918.69,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,2000100094001,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,تم تعديل العقد بعد الاجازة بناء على طلب الجهة,False,,False,True,,141.0,False,,,
,,,,ed441996-07c5-4e0e-916a-edcdc3ee2d63,مناقصة النظائر المشعة نوبكو 2020 م1900100174002,210301047532,23/07/1442,2021-03-07T10:30:28.22,متوسطة,1004566.4,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,1900100174002,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,ee144375-e02f-4773-9dab-46726a373802,مناقصة النظائر المشعة نوبكو 2020 م1900100174001,210301047053,23/07/1442,2021-03-07T10:13:14.86,متوسطة,2247845.25,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,1900100174001,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,817712a3-6d2e-4b51-979a-314db64443d1,2000100093002 تمديد لوازم تجهيز المستشفيات 2020 لمدة 6 اشهر لبنود التخدير والعلاج التنفسي,210301049192,23/07/1442,2021-03-07T09:46:17.06,متوسطة,68607174.58,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,2000100093002,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,تم تعديل العقد بعد الاجازة بناء على طلب الجهة,False,,False,True,,141.0,False,,,
,,,,df292383-a95d-4d95-a935-f1c97572f39f,2000100093001تمديد لوازم تجهيز المستشفيات 2020 لمدة 6 اشهر,210301049023,23/07/1442,2021-03-07T08:45:34.337,متوسطة,278568592.69,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,2000100093001,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,5.0,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
,,,,413fe36e-5a30-411e-8a86-e3f0a54784dc,2000100089003 تمديد مناقصه لوازم المختبرات الطبيه وخدمات نقل الدم رقم 18 لعام 2020,210301045569,23/07/1442,2021-03-07T08:35:51.367,متوسطة,161502709.0,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,2000100089003,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
,,,,2bbe1f2b-705d-4c48-aae4-978cfe9cd6ba,2000100089002 تمديد مناقصه لوازم المختبرات الطبيه وخدمات نقل الدم رقم 18 لعام 2020,210301045482,23/07/1442,2021-03-07T08:24:10.357,متوسطة,125963042.39,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,2000100089002,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
,,,,f1811253-95cd-4be9-b4ae-6d7569e968e5,2000100096001 مناقصة الانف والاذن والحنجرة ( زراعة القوقعة ) نوبكو 2020- 2021,210301045221,20/07/1442,2021-03-04T13:55:20.677,متوسطة,80614370.31,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,2000100096001,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,تم تعديل العقد بعد الاجازة بناء على طلب الجهة,False,,False,True,,141.0,False,,,
,,,,33a838db-6035-46ac-a609-cd82d6031460,مناقصة الكيماويات نوبكو 2020 م 1900100176001,210301039828,20/07/1442,2021-03-04T13:49:34.517,متوسطة,555920.28,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,1900100176001,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,f7ecbe72-55bc-455f-b8bd-6e931ada81e3,مناقصة تامين بند كيتامين 50 ملغم الحاقي لمنافسة نوبكو 2020 عقد 2000100087001,210301039604,20/07/1442,2021-03-04T13:39:53.447,متوسطة,409000.0,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,2000100087001,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,6723a6e0-507f-4dc1-a2b2-7796ef3e67e0,مناقصة الامصال واللقاحات نوبكو 2020م 1900100178002,210301039423,20/07/1442,2021-03-04T13:26:12.79,متوسطة,271154174.82,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,1900100178002,الشركة الوطنية للشراء الموحد للادوية والاجهزة والمستلزمات الطبية,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
